Animal,Day,Status,ECConc,PgConc,CORTConc,LogPg,LogEC,LogCORT
Olive04,48,PregLost,54.02,10.993,1.264235294,2.397258706596727,3.98935434836447,0.234467428717301
Olive04,51,PregLost,103.479,50.384,3.90943299,3.919673664358669,4.639368693568003,1.363392348136264
Olive04,52,PregLost,153.734,21.247,1.549633968,3.0562157089335016,5.035223836230835,0.43801875336601026
Olive04,53,PregLost,198.854,23.473,8.701125,3.15585082444675,5.292570887116456,2.1634523276455035
Olive04,54,PregLost,133.308,63.632,2.509509202,4.153116488465335,4.892662240387586,0.9200871969720379
Olive04,55,PregLost,126.201,67.766,2.570317003,4.216060594239493,4.837875874005988,0.9440292387712718
Olive04,58,PregLost,219.945,44.926,3.169919517,3.8050166917429786,5.393377515097153,1.1537061986078936
Olive04,59,PregLost,167.273,43.387,2.948727273,3.7701598570650345,5.119627208238114,1.0813736443764301
Olive04,60,PregLost,188.354,47.875,4.609863281,3.86859344750081,5.238323170971214,1.5281981995188867
Osa09,44,Single,128.588,24.356,2.891488545,3.1927782257463275,4.856613494852427,1.0617714369966684
Osa09,46,Single,127.005,26.666,2.26058589,3.2833893456932666,4.8442264557623504,0.8156240230492724
Osa09,48,Single,150.482,46.778,1.614960841,3.8454130069287022,5.013843475707217,0.4793107093218317
Osa09,50,Single,232.725,77.451,1.79126514,4.349645478335367,5.449857499002554,0.5829221523227105
Osa09,51,Single,140.62,22.309,0.575883923,3.1049901844905126,4.946061216771016,-0.5518491611640917
Osa09,52,Single,192.908,26.931,1.764118973,3.293278039442661,5.262213391317156,0.5676514003216249
Osa09,54,Single,188.703,27.676,2.156137138,3.3205656116365647,5.240174350499321,0.7683182586305517
Osa09,58,Single,151.858,24.624,1.163858036,3.2037215770965233,5.022945873673339,0.15174037967193948
Osa09,59,Single,132.464,24.729,0.824674883,3.2079766439992,4.88631091039645,-0.1927660515299844
Osa09,60,Single,128.016,27.938,1.238187531,3.329987769305359,4.852155256107768,0.21364864178900378
Paddy02,19,PregSuccess,NA,22.919,NA,3.13196626087727,NA,NA
Paddy02,20,PregSuccess,NA,33.15,NA,3.5010427166318716,NA,NA
Paddy02,21,PregSuccess,NA,28.456,NA,3.3483590346461543,NA,NA
Paddy02,24,PregSuccess,NA,26.917,NA,3.2927580572589052,NA,NA
Paddy02,25,PregSuccess,NA,3.2,NA,1.1631508098056809,NA,NA
Paddy02,26,PregSuccess,NA,1.425,NA,0.3541718137206139,NA,NA
Paddy02,32,PregSuccess,NA,1.116,NA,0.10975086395911929,NA,NA
Paddy02,33,PregSuccess,NA,20.904,NA,3.0399405282183114,NA,NA
Paddy02,34,PregSuccess,NA,28.961,NA,3.365950097308096,NA,NA
Paddy02,35,PregSuccess,NA,1.513,NA,0.4140944348062188,NA,NA
Paddy02,39,PregSuccess,NA,2.489,NA,0.911881023385455,NA,NA
Paddy02,40,PregSuccess,NA,15.638,NA,2.749703849702322,NA,NA
Paddy02,45,PregSuccess,NA,1.389,NA,0.3285840637722067,NA,NA
Paddy02,46,PregSuccess,NA,13.403,NA,2.5954785624963597,NA,NA
Paddy02,53,PregSuccess,NA,12.878,NA,2.5555204291159916,NA,NA
Paddy02,54,PregSuccess,NA,10.815,NA,2.380934059405022,NA,NA
Paddy02,56,PregSuccess,NA,5.195,NA,1.6476966245511908,NA,NA
Paddy02,60,PregSuccess,NA,2.984,NA,1.0932646823415144,NA,NA
Paddy02,61,PregSuccess,NA,39.424,NA,3.6743747679110546,NA,NA
Paddy02,62,PregSuccess,NA,16.456,NA,2.800690152350656,NA,NA
Paddy02,63,PregSuccess,NA,15.69,NA,2.753023566744941,NA,NA
PuppyPupp03,1,Single,67.279,0.359,2.423038729,-1.0244328904938582,4.208848152296207,0.8850224256108984
PuppyPupp03,2,Single,101.404,0.295,3.937076476,-1.2207799226423173,4.619112538110797,1.3704384367157887
PuppyPupp03,3,Single,95.391,0.17,1.615956392,-1.7719568419318752,4.557984234381338,0.4799269745862831
PuppyPupp03,4,Single,132.224,0.323,0.695483244,-1.1301029557594804,4.884497454057119,-0.3631483599289863
PuppyPupp03,5,Single,84.677,0.203,2.135386119,-1.5945492999403497,4.438844018147362,0.7586474823194704
PuppyPupp03,8,Single,51.687,0.115,0.989068441,-2.162823150618887,3.9452062992183787,-0.010991747529319229
PuppyPupp03,10,Single,91.744,0.219,0.85644292,-1.5186835491656363,4.519002089700959,-0.1549676067545471
PuppyPupp03,11,Single,76.603,0.147,4.243230404,-1.9173226922034008,4.338636240470499,1.4453248668905887
PuppyPupp03,12,Single,79.898,0.166,0.431134821,-1.7957674906255938,4.38075082116983,-0.8413344280483774
PuppyPupp03,15,Single,100.648,0.186,4.613243762,-1.6820086052689358,4.611629281048829,1.5289312455814805
PuppyPupp03,16,Single,101.244,0.178,0.830348259,-1.725971728690052,4.61753344497149,-0.18591007703778129
PuppyPupp03,17,Single,102.048,0.158,0.779368213,-1.8451602459551701,4.625443290827647,-0.2492716708455768
PuppyPupp03,19,Single,124.881,0.268,1.439885496,-1.3167682984712803,4.827361283862495,0.3645635937596249
PuppyPupp03,22,Single,107.94,0.151,1.069478908,-1.8904754421672127,4.681575517190497,0.0671715279807307
PuppyPupp03,23,Single,118.22,0.161,2.252465483,-1.8263509139976741,4.772547295396223,0.8120253865205692
PuppyPupp03,24,Single,127.244,0.139,1.639010189,-1.973281345851445,4.846106503041962,0.4940925163378547
PuppyPupp03,25,Single,139.655,0.237,0.710837438,-1.439695137847006,4.939175095545448,-0.3413115138579428
PuppyPupp03,26,Single,54.532,0.165,0.71314741,-1.8018098050815563,3.998787685323883,-0.33806713379382214
PuppyPupp03,29,Single,81.091,0.218,0.543052838,-1.523260216193048,4.395571980857244,-0.6105486562316296
PuppyPupp03,30,Single,76.233,0.178,0.487314505,-1.725971728690052,4.33379443981062,-0.7188455635178069
PuppyPupp03,31,Single,86.84,0.164,0.610567515,-1.8078888511579385,4.464067345010091,-0.493366401865376
PuppyPupp03,32,Single,186.08,0.37,1.240212663,-0.9942522733438669,5.226176688770354,0.21528286733144175
PuppyPupp03,33,Single,114.829,0.335,1.505536832,-1.0936247471570706,4.743444065224532,0.40914953360219586
PuppyPupp03,36,Single,104.956,0.233,1.757531584,-1.4567168254164364,4.653541214713486,0.5639103155227146
PuppyPupp03,37,Single,173.354,0.329,1.684286401,-1.1116975282167652,5.155335746569171,0.5213419732122886
PuppyPupp03,38,Single,145.472,0.237,1.608381503,-1.439695137847006,4.9799836282300785,0.47522839572615916
PuppyPupp03,39,Single,98.873,0.242,1.284755513,-1.4188175528254507,4.593836198323188,0.2505684379882144
PuppyPupp03,40,Single,114.588,0.295,2.039921143,-1.2207799226423173,4.741343086756066,0.7129111517168292
PuppyPupp03,43,Single,136.166,0.204,1.160309029,-1.5896352851379207,4.91387472965913,0.1486863739492909
PuppyPupp03,44,Single,111.235,0.154,0.57037037,-1.870802676568508,4.711645080495097,-0.5614693572340962
PuppyPupp03,45,Single,99.202,0.105,0.821036889,-2.2537949288246137,4.597158175377913,-0.19718723874861205
PuppyPupp03,46,Single,298.929,2.927,6.874501992,1.0739780077097487,5.700206086999046,1.927819203401638
PuppyPupp03,47,Single,158.921,0.144,1.522238881,-1.9379419794061366,5.0684072234008015,0.4201821991606055
PuppyPupp03,50,Single,155.893,0.227,2.202386872,-1.4828052615007343,5.049169874478377,0.789541714058426
PuppyPupp03,51,Single,182.124,0.216,1.982220086,-1.5324768712979722,5.204687773765909,0.6842174721244804
PuppyPupp03,52,Single,185.349,0.378,4.153441683,-0.9728610833625494,5.222240534383913,1.423937311750606
PuppyPupp03,53,Single,153.442,0.128,0.378585086,-2.05572501506252,5.033322645461025,-0.9713144334814987
PuppyPupp03,54,Single,134.465,0.242,1.221299463,-1.4188175528254507,4.901303942129674,0.1999154254994026
PuppyPupp03,57,Single,184.875,0.418,3.5195,-0.8722738464573808,5.219679921030964,1.2583189340660492
PuppyPupp03,58,Single,144.892,0.35,2.175834971,-1.0498221244986778,4.975988637312488,0.7774124855845693
PuppyPupp03,59,Single,182.284,0.337,0.441190825,-1.0876723486297752,5.205565910416485,-0.8182777873765905
PuppyPupp03,60,Single,180.422,0.438,NA,-0.8255363686056909,5.19529855141259,NA
PuppyPupp03,61,Single,160.263,0.408,1.294033413,-0.8964881045779755,5.076816215755397,0.2577640172291113
PuppyPupp03,64,Single,42.342,0.308,1.335787923,-1.1776554960085626,3.7457795012467483,0.28952132224442284
PuppyPupp03,65,Single,28.879,0.248,1.608418992,-1.3943265328171548,3.363114687386349,0.47525170397922617
Reba03,2,NotPreg,465.361,5.344,0.917415194,1.6759744362343447,6.142813448474187,-0.08619513493310539
Reba03,7,NotPreg,318.214,12.45,1.143857143,2.5217206229107165,5.762724112421683,0.13440601016007417
Reba03,10,NotPreg,80.414,11.256,0.800518007,2.420901319812088,4.387188290379399,-0.22249625210755122
Reba03,12,NotPreg,101.322,24.727,2.3959375,3.2078957640250376,4.618303564378055,0.8737745947710766
Reba03,14,NotPreg,136.057,46.865,0.429885057,3.8472711281984493,4.913073915577843,-0.8442374153303541
Reba03,16,NotPreg,76.791,33.48,0.515505397,3.5109482456212744,4.341087445786635,-0.6626075061327881
Reba03,19,NotPreg,87.537,25.994,0.816790307,3.257865742159397,4.47206156112754,-0.20237287924421074
Reba03,20,NotPreg,135.26,61.995,6.388829529,4.127053736631805,4.907198852146794,1.8545510793108793
Reba03,21,NotPreg,105.55,62.763,1.218557978,4.139365727869621,4.65918477429433,0.1976681744037681
Reba03,23,NotPreg,91.226,63.027,0.424152542,4.1435632060096,4.513339944169802,-0.857662119583556
Reba03,28,NotPreg,90.864,40.633,0.524778978,3.7045805443400206,4.509363883135077,-0.6447780993192016
